# Data Description: ,,,,,,
#                 daily simple return of CRSP equal-weighted index from January 1980 to December 1999,,,,,,
# Variables: ,,,,,,
#                  date: yearmmdd,,,,,,
"#                  weekday: 1=Monday, 2=Tuesday, 3=Wednesday, 4=Thursday, 5=Friday",,,,,,
#                  Mon: indicator for Monday,,,,,,
#                  Tue: indicator for Tuesday,,,,,,
#                  Wed: indicator for Wednesday,,,,,,
#                  Thu: indicator for Thursday,,,,,,
#                  ret: return,,,,,,
,,,,,,
date,weekday,Mon,Tue,Wed,Thu,ret
19910117,4,0,0,0,1,0.02328
19910118,5,0,0,0,0,0.00082
19910121,1,1,0,0,0,7.00E-04
19910122,2,0,1,0,0,0.00445
19910123,3,0,0,1,0,0.00857
19910124,4,0,0,0,1,0.01309
19910125,5,0,0,0,0,0.01147
19910128,1,1,0,0,0,0.00693
19910129,2,0,1,0,0,0.00714
19910130,3,0,0,1,0,0.01599
19910131,4,0,0,0,1,0.01323
19910201,5,0,0,0,0,0.01133
19910204,1,1,0,0,0,0.0191
19910205,2,0,1,0,0,0.01357
19910206,3,0,0,1,0,0.01489
19910207,4,0,0,0,1,0.00335
19910208,5,0,0,0,0,0.00872
19910211,1,1,0,0,0,0.01508
19910212,2,0,1,0,0,0.00358
19910213,3,0,0,1,0,0.0088
19910214,4,0,0,0,1,0.00142
19910215,5,0,0,0,0,0.01
19910219,2,0,1,0,0,0.0021
19910220,3,0,0,1,0,-0.00344
19910221,4,0,0,0,1,0.00636
19910222,5,0,0,0,0,0.00687
19910225,1,1,0,0,0,0.00543
19910226,2,0,1,0,0,-0.00342
19910227,3,0,0,1,0,0.00756
19910228,4,0,0,0,1,0.00978
19910301,5,0,0,0,0,0.00626
19910304,1,1,0,0,0,0.01199
19910305,2,0,1,0,0,0.01494
19910306,3,0,0,1,0,0.00447
19910307,4,0,0,0,1,0.00429
19910308,5,0,0,0,0,0.00567
19910311,1,1,0,0,0,-0.00031
19910312,2,0,1,0,0,-0.00246
19910313,3,0,0,1,0,0.00706
19910314,4,0,0,0,1,0.00516
19910315,5,0,0,0,0,-0.00123
19910318,1,1,0,0,0,0.00154
19910319,2,0,1,0,0,-0.00465
19910320,3,0,0,1,0,0.00433
19910321,4,0,0,0,1,0.00345
19910322,5,0,0,0,0,0.00319
19910325,1,1,0,0,0,0.00553
19910326,2,0,1,0,0,0.00737
19910327,3,0,0,1,0,0.00635
19910328,4,0,0,0,1,0.00539
19910401,1,1,0,0,0,-0.00101
19910402,2,0,1,0,0,0.00972
19910403,3,0,0,1,0,0.00781
19910404,4,0,0,0,1,0.00553
19910405,5,0,0,0,0,0.00111
19910408,1,1,0,0,0,0.00205
19910409,2,0,1,0,0,-0.00107
19910410,3,0,0,1,0,0.00095
19910411,4,0,0,0,1,0.00851
19910412,5,0,0,0,0,0.00513
19910415,1,1,0,0,0,0.00132
19910416,2,0,1,0,0,0.00669
19910417,3,0,0,1,0,0.00664
19910418,4,0,0,0,1,0.00147
19910419,5,0,0,0,0,-0.00087
19910422,1,1,0,0,0,-0.00795
19910423,2,0,1,0,0,0.00362
19910424,3,0,0,1,0,0.00447
19910425,4,0,0,0,1,-0.00063
19910426,5,0,0,0,0,-0.00013
19910429,1,1,0,0,0,-0.00535
19910430,2,0,1,0,0,-0.00382
19910501,3,0,0,1,0,0.00721
19910502,4,0,0,0,1,0.00484
19910503,5,0,0,0,0,0.00317
19910506,1,1,0,0,0,-0.00131
19910507,2,0,1,0,0,0.00237
19910508,3,0,0,1,0,0.00404
19910509,4,0,0,0,1,0.00521
19910510,5,0,0,0,0,-0.00407
19910513,1,1,0,0,0,-0.00028
19910514,2,0,1,0,0,-0.00606
19910515,3,0,0,1,0,-0.00795
19910516,4,0,0,0,1,0.00379
19910517,5,0,0,0,0,0.00215
19910520,1,1,0,0,0,-0.00078
19910521,2,0,1,0,0,0.00327
19910522,3,0,0,1,0,0.00197
19910523,4,0,0,0,1,0.00196
19910524,5,0,0,0,0,0.00516
19910528,2,0,1,0,0,0.00356
19910529,3,0,0,1,0,0.0034
19910530,4,0,0,0,1,0.00719
19910531,5,0,0,0,0,0.00654
19910603,1,1,0,0,0,0.00158
19910604,2,0,1,0,0,0.00077
19910605,3,0,0,1,0,0.00109
19910606,4,0,0,0,1,-0.00013
19910607,5,0,0,0,0,-0.00172
19910610,1,1,0,0,0,-0.00201
19910611,2,0,1,0,0,0.00047
19910612,3,0,0,1,0,-0.00846
19910613,4,0,0,0,1,0.00217
19910614,5,0,0,0,0,0.00587
19910617,1,1,0,0,0,-0.00162
19910618,2,0,1,0,0,-0.00247
19910619,3,0,0,1,0,-0.00566
19910620,4,0,0,0,1,-0.00019
19910621,5,0,0,0,0,0.00175
19910624,1,1,0,0,0,-0.01097
19910625,2,0,1,0,0,-0.00333
19910626,3,0,0,1,0,-0.0011
19910627,4,0,0,0,1,0.00284
19910628,5,0,0,0,0,0.00031
19910701,1,1,0,0,0,0.00516
19910702,2,0,1,0,0,0.00073
19910703,3,0,0,1,0,-0.0039
19910705,5,0,0,0,0,0.00208
19910708,1,1,0,0,0,0.00047
19910709,2,0,1,0,0,0.00317
19910710,3,0,0,1,0,0.00424
19910711,4,0,0,0,1,0.00233
19910712,5,0,0,0,0,0.00526
19910715,1,1,0,0,0,0.00511
19910716,2,0,1,0,0,0.00039
19910717,3,0,0,1,0,0.00231
19910718,4,0,0,0,1,0.00699
19910719,5,0,0,0,0,0.00234
19910722,1,1,0,0,0,-6.00E-04
19910723,2,0,1,0,0,-0.00327
19910724,3,0,0,1,0,-0.00168
19910725,4,0,0,0,1,0.00248
19910726,5,0,0,0,0,0.00301
19910729,1,1,0,0,0,0.00071
19910730,2,0,1,0,0,0.00465
19910731,3,0,0,1,0,0.00594
19910801,4,0,0,0,1,7.00E-04
19910802,5,0,0,0,0,0.00173
19910805,1,1,0,0,0,-0.00219
19910806,2,0,1,0,0,0.00285
19910807,3,0,0,1,0,0.00262
19910808,4,0,0,0,1,0.00218
19910809,5,0,0,0,0,0.00104
19910812,1,1,0,0,0,3.00E-04
19910813,2,0,1,0,0,0.00291
19910814,3,0,0,1,0,0.00335
19910815,4,0,0,0,1,0.00113
19910816,5,0,0,0,0,-0.00142
19910819,1,1,0,0,0,-0.02411
19910820,2,0,1,0,0,0.00702
19910821,3,0,0,1,0,0.01914
19910822,4,0,0,0,1,0.00439
19910823,5,0,0,0,0,0.00559
19910826,1,1,0,0,0,0.00219
19910827,2,0,1,0,0,2.00E-05
19910828,3,0,0,1,0,0.00674
19910829,4,0,0,0,1,0.00299
19910830,5,0,0,0,0,0.0032
19910903,2,0,1,0,0,-0.00314
19910904,3,0,0,1,0,-0.00256
19910905,4,0,0,0,1,0.00024
19910906,5,0,0,0,0,0.00169
19910909,1,1,0,0,0,-4.00E-05
19910910,2,0,1,0,0,-0.00657
19910911,3,0,0,1,0,0.0014
19910912,4,0,0,0,1,0.00551
19910913,5,0,0,0,0,0.00049
19910916,1,1,0,0,0,-0.00055
19910917,2,0,1,0,0,-0.00013
19910918,3,0,0,1,0,0.00325
19910919,4,0,0,0,1,0.00524
19910920,5,0,0,0,0,0.00628
19910923,1,1,0,0,0,-0.002
19910924,2,0,1,0,0,0.00187
19910925,3,0,0,1,0,0.00218
19910926,4,0,0,0,1,0.00321
19910927,5,0,0,0,0,0.00087
19910930,1,1,0,0,0,0.00395
19911001,2,0,1,0,0,0.00136
19911002,3,0,0,1,0,-6.00E-04
19911003,4,0,0,0,1,-0.00395
19911004,5,0,0,0,0,-3.00E-04
19911007,1,1,0,0,0,-0.00534
19911008,2,0,1,0,0,0.00211
19911009,3,0,0,1,0,-0.00279
19911010,4,0,0,0,1,0.00101
19911011,5,0,0,0,0,0.00444
19911014,1,1,0,0,0,0.00606
19911015,2,0,1,0,0,0.00666
19911016,3,0,0,1,0,0.00788
19911017,4,0,0,0,1,0.00044
19911018,5,0,0,0,0,0.00579
19911021,1,1,0,0,0,0.00021
19911022,2,0,1,0,0,0.00066
19911023,3,0,0,1,0,0.00025
19911024,4,0,0,0,1,-0.00442
19911025,5,0,0,0,0,-0.00037
19911028,1,1,0,0,0,0.00436
19911029,2,0,1,0,0,0.00342
19911030,3,0,0,1,0,0.00655
19911031,4,0,0,0,1,0.00758
19911101,5,0,0,0,0,0.00056
19911104,1,1,0,0,0,-0.00169
19911105,2,0,1,0,0,0.00063
19911106,3,0,0,1,0,0.00366
19911107,4,0,0,0,1,0.00826
19911108,5,0,0,0,0,0.00371
19911111,1,1,0,0,0,0.00216
19911112,2,0,1,0,0,0.00532
19911113,3,0,0,1,0,0.00092
19911114,4,0,0,0,1,0.00202
19911115,5,0,0,0,0,-0.01915
19911118,1,1,0,0,0,-0.00309
19911119,2,0,1,0,0,-0.01761
19911120,3,0,0,1,0,0.00667
19911121,4,0,0,0,1,0.00541
19911122,5,0,0,0,0,-0.00493
19911125,1,1,0,0,0,-0.00386
19911126,2,0,1,0,0,-0.00163
19911127,3,0,0,1,0,0.00087
19911129,5,0,0,0,0,0.00487
19911202,1,1,0,0,0,-0.00289
19911203,2,0,1,0,0,0.00055
19911204,3,0,0,1,0,9.00E-04
19911205,4,0,0,0,1,-0.0026
19911206,5,0,0,0,0,0.00262
19911209,1,1,0,0,0,-0.00542
19911210,2,0,1,0,0,-0.00569
19911211,3,0,0,1,0,-0.00419
19911212,4,0,0,0,1,0.00517
19911213,5,0,0,0,0,0.00714
19911216,1,1,0,0,0,0.00179
19911217,2,0,1,0,0,-0.00553
19911218,3,0,0,1,0,-0.0012
19911219,4,0,0,0,1,-0.00247
19911220,5,0,0,0,0,0.00165
19911223,1,1,0,0,0,0.00902
19911224,2,0,1,0,0,0.00891
19911226,4,0,0,0,1,0.01079
19911227,5,0,0,0,0,0.00724
19911230,1,1,0,0,0,0.01248
19911231,2,0,1,0,0,0.0153
19920102,4,0,0,0,1,0.01138
19920103,5,0,0,0,0,0.01124
19920106,1,1,0,0,0,0.0106
19920107,2,0,1,0,0,0.00799
19920108,3,0,0,1,0,0.0098
19920109,4,0,0,0,1,0.01333
19920110,5,0,0,0,0,0.00182
19920113,1,1,0,0,0,0.00492
19920114,2,0,1,0,0,0.01294
19920115,3,0,0,1,0,0.01151
19920116,4,0,0,0,1,0.0061
19920117,5,0,0,0,0,0.00741
19920120,1,1,0,0,0,0.00483
19920121,2,0,1,0,0,-0.008
19920122,3,0,0,1,0,0.01041
19920123,4,0,0,0,1,0.00463
19920124,5,0,0,0,0,0.00662
19920127,1,1,0,0,0,0.00506
19920128,2,0,1,0,0,0.00532
19920129,3,0,0,1,0,-0.00115
19920130,4,0,0,0,1,0.00518
19920131,5,0,0,0,0,0.00468
19920203,1,1,0,0,0,0.00449
19920204,2,0,1,0,0,0.00702
19920205,3,0,0,1,0,0.00661
19920206,4,0,0,0,1,0.00577
19920207,5,0,0,0,0,0.00305
19920210,1,1,0,0,0,0.003
19920211,2,0,1,0,0,0.00272
19920212,3,0,0,1,0,0.0084
19920213,4,0,0,0,1,0.00022
19920214,5,0,0,0,0,0.00421
19920218,2,0,1,0,0,-0.0037
19920219,3,0,0,1,0,-0.00325
19920220,4,0,0,0,1,0.00877
19920221,5,0,0,0,0,0.00113
19920224,1,1,0,0,0,-0.00155
19920225,2,0,1,0,0,-0.0041
19920226,3,0,0,1,0,0.00906
19920227,4,0,0,0,1,0.00467
19920228,5,0,0,0,0,0.00385
19920302,1,1,0,0,0,0.00517
19920303,2,0,1,0,0,0.00208
19920304,3,0,0,1,0,-0.00167
19920305,4,0,0,0,1,-0.00651
19920306,5,0,0,0,0,-0.00336
19920309,1,1,0,0,0,-6.00E-05
19920310,2,0,1,0,0,0.00452
19920311,3,0,0,1,0,-0.00394
19920312,4,0,0,0,1,-0.00123
19920313,5,0,0,0,0,0.00303
19920316,1,1,0,0,0,-0.00114
19920317,2,0,1,0,0,0.00405
19920318,3,0,0,1,0,0.00315
19920319,4,0,0,0,1,0.00119
19920320,5,0,0,0,0,7.00E-04
19920323,1,1,0,0,0,-0.00205
19920324,2,0,1,0,0,-0.00185
19920325,3,0,0,1,0,0.00131
19920326,4,0,0,0,1,-0.00062
19920327,5,0,0,0,0,-0.00705
19920330,1,1,0,0,0,-0.00198
19920331,2,0,1,0,0,8.00E-04
19920401,3,0,0,1,0,-0.00506
19920402,4,0,0,0,1,-0.00558
19920403,5,0,0,0,0,-0.00353
19920406,1,1,0,0,0,0.00201
19920407,2,0,1,0,0,-0.01487
19920408,3,0,0,1,0,-0.0132
19920409,4,0,0,0,1,0.01269
19920410,5,0,0,0,0,0.00631
19920413,1,1,0,0,0,0.00075
19920414,2,0,1,0,0,0.00602
19920415,3,0,0,1,0,0.00362
19920416,4,0,0,0,1,-0.00398
19920420,1,1,0,0,0,-0.01164
19920421,2,0,1,0,0,-0.00307
19920422,3,0,0,1,0,0.00155
19920423,4,0,0,0,1,0.00125
19920424,5,0,0,0,0,0.00042
19920427,1,1,0,0,0,-0.00351
19920428,2,0,1,0,0,-0.00518
19920429,3,0,0,1,0,0.00554
19920430,4,0,0,0,1,0.00903
19920501,5,0,0,0,0,0.00187
19920504,1,1,0,0,0,0.00399
19920505,2,0,1,0,0,0.00308
19920506,3,0,0,1,0,0.00323
19920507,4,0,0,0,1,0.00011
19920508,5,0,0,0,0,0.00133
19920511,1,1,0,0,0,0.00138
19920512,2,0,1,0,0,-0.00163
19920513,3,0,0,1,0,7.00E-05
19920514,4,0,0,0,1,-0.00449
19920515,5,0,0,0,0,-0.00126
19920518,1,1,0,0,0,0.00091
19920519,2,0,1,0,0,0.00124
19920520,3,0,0,1,0,-4.00E-04
19920521,4,0,0,0,1,0.00011
19920522,5,0,0,0,0,0.00379
19920526,2,0,1,0,0,-0.00471
19920527,3,0,0,1,0,0.00032
19920528,4,0,0,0,1,0.00308
19920529,5,0,0,0,0,0.00548
19920601,1,1,0,0,0,0.00169
19920602,2,0,1,0,0,0.00117
19920603,3,0,0,1,0,0.00322
19920604,4,0,0,0,1,-0.00028
19920605,5,0,0,0,0,-8.00E-04
19920608,1,1,0,0,0,-0.0019
19920609,2,0,1,0,0,-0.00762
19920610,3,0,0,1,0,-0.00338
19920611,4,0,0,0,1,-0.00277
19920612,5,0,0,0,0,0.00369
19920615,1,1,0,0,0,-0.0051
19920616,2,0,1,0,0,-0.00288
19920617,3,0,0,1,0,-0.01063
19920618,4,0,0,0,1,-0.00578
19920619,5,0,0,0,0,0.00651
19920622,1,1,0,0,0,-0.00879
19920623,2,0,1,0,0,0.00409
19920624,3,0,0,1,0,0.00078
19920625,4,0,0,0,1,-0.00067
19920626,5,0,0,0,0,0.00409
19920629,1,1,0,0,0,0.0053
19920630,2,0,1,0,0,0.00677
19920701,3,0,0,1,0,0.00605
19920702,4,0,0,0,1,0.00162
19920706,1,1,0,0,0,-0.00137
19920707,2,0,1,0,0,-0.00206
19920708,3,0,0,1,0,-0.00037
19920709,4,0,0,0,1,0.008
19920710,5,0,0,0,0,0.00692
19920713,1,1,0,0,0,0.00345
19920714,2,0,1,0,0,0.00612
19920715,3,0,0,1,0,0.00465
19920716,4,0,0,0,1,0.001
19920717,5,0,0,0,0,-0.00113
19920720,1,1,0,0,0,-0.00558
19920721,2,0,1,0,0,0.00468
19920722,3,0,0,1,0,-0.00202
19920723,4,0,0,0,1,0.00383
19920724,5,0,0,0,0,0.00132
19920727,1,1,0,0,0,0.00199
19920728,2,0,1,0,0,0.00817
19920729,3,0,0,1,0,0.00697
19920730,4,0,0,0,1,0.00341
19920731,5,0,0,0,0,0.00729
19920803,1,1,0,0,0,0.00318
19920804,2,0,1,0,0,-7.00E-05
19920805,3,0,0,1,0,-0.00069
19920806,4,0,0,0,1,0.00035
19920807,5,0,0,0,0,0.00015
19920810,1,1,0,0,0,-0.00153
19920811,2,0,1,0,0,-0.00182
19920812,3,0,0,1,0,0.00062
19920813,4,0,0,0,1,0.00054
19920814,5,0,0,0,0,0.00542
19920817,1,1,0,0,0,0.00031
19920818,2,0,1,0,0,-0.00168
19920819,3,0,0,1,0,-0.00282
19920820,4,0,0,0,1,0.00056
19920821,5,0,0,0,0,-0.00108
19920824,1,1,0,0,0,-0.00982
19920825,2,0,1,0,0,-0.00074
19920826,3,0,0,1,0,0.00142
19920827,4,0,0,0,1,0.00625
19920828,5,0,0,0,0,0.00289
19920831,1,1,0,0,0,0.00156
19920901,2,0,1,0,0,0.00258
19920902,3,0,0,1,0,0.00467
19920903,4,0,0,0,1,0.00854
19920904,5,0,0,0,0,-0.00038
19920908,2,0,1,0,0,-0.00442
19920909,3,0,0,1,0,0.00221
19920910,4,0,0,0,1,0.00701
19920911,5,0,0,0,0,0.00402
19920914,1,1,0,0,0,0.00714
19920915,2,0,1,0,0,-0.00422
19920916,3,0,0,1,0,0.00159
19920917,4,0,0,0,1,0.00015
19920918,5,0,0,0,0,0.00533
19920921,1,1,0,0,0,-0.00171
19920922,2,0,1,0,0,-0.00272
19920923,3,0,0,1,0,-0.00079
19920924,4,0,0,0,1,0.00544
19920925,5,0,0,0,0,-0.00441
19920928,1,1,0,0,0,-0.00148
19920929,2,0,1,0,0,0.00213
19920930,3,0,0,1,0,0.00695
19921001,4,0,0,0,1,-0.00311
19921002,5,0,0,0,0,-0.00561
19921005,1,1,0,0,0,-0.01369
19921006,2,0,1,0,0,0.00564
19921007,3,0,0,1,0,0.00128
19921008,4,0,0,0,1,0.0058
19921009,5,0,0,0,0,-0.00239
19921012,1,1,0,0,0,0.00511
19921013,2,0,1,0,0,0.00277
19921014,3,0,0,1,0,0.00147
19921015,4,0,0,0,1,0.00248
19921016,5,0,0,0,0,0.00304
19921019,1,1,0,0,0,0.00732
19921020,2,0,1,0,0,0.00397
19921021,3,0,0,1,0,0.00664
19921022,4,0,0,0,1,0.00297
19921023,5,0,0,0,0,0.00394
19921026,1,1,0,0,0,0.00269
19921027,2,0,1,0,0,0.00093
19921028,3,0,0,1,0,0.00651
19921029,4,0,0,0,1,0.00579
19921030,5,0,0,0,0,0.00442
19921102,1,1,0,0,0,0.00399
19921103,2,0,1,0,0,0.00091
19921104,3,0,0,1,0,0.00033
19921105,4,0,0,0,1,0.00727
19921106,5,0,0,0,0,0.00504
19921109,1,1,0,0,0,0.0055
19921110,2,0,1,0,0,0.00635
19921111,3,0,0,1,0,0.01275
19921112,4,0,0,0,1,0.00393
19921113,5,0,0,0,0,0.00645
19921116,1,1,0,0,0,-0.00044
19921117,2,0,1,0,0,-0.00147
19921118,3,0,0,1,0,0.00624
19921119,4,0,0,0,1,0.00575
19921120,5,0,0,0,0,0.00729
19921123,1,1,0,0,0,0.00174
19921124,2,0,1,0,0,0.00442
19921125,3,0,0,1,0,0.00825
19921127,5,0,0,0,0,0.00718
19921130,1,1,0,0,0,0.0042
19921201,2,0,1,0,0,0.00133
19921202,3,0,0,1,0,0.00272
19921203,4,0,0,0,1,0.00509
19921204,5,0,0,0,0,0.00756
19921207,1,1,0,0,0,0.0038
19921208,2,0,1,0,0,0.00258
19921209,3,0,0,1,0,-0.00018
19921210,4,0,0,0,1,-0.00017
19921211,5,0,0,0,0,0.00275
19921214,1,1,0,0,0,-0.00081
19921215,2,0,1,0,0,-0.00134
19921216,3,0,0,1,0,-0.00211
19921217,4,0,0,0,1,0.00575
19921218,5,0,0,0,0,0.00648
19921221,1,1,0,0,0,-0.00078
19921222,2,0,1,0,0,0.00294
19921223,3,0,0,1,0,0.00394
19921224,4,0,0,0,1,0.00677
19921228,1,1,0,0,0,-0.0028
19921229,2,0,1,0,0,0.00355
19921230,3,0,0,1,0,0.00644
19921231,4,0,0,0,1,0.01493
19930104,1,1,0,0,0,0.00773
19930105,2,0,1,0,0,0.00394
19930106,3,0,0,1,0,0.00817
19930107,4,0,0,0,1,0.00306
19930108,5,0,0,0,0,-0.00162
19930111,1,1,0,0,0,0.00545
19930112,2,0,1,0,0,0.00021
19930113,3,0,0,1,0,0.00439
19930114,4,0,0,0,1,0.00821
19930115,5,0,0,0,0,0.00814
19930118,1,1,0,0,0,0.00505
19930119,2,0,1,0,0,0.00225
19930120,3,0,0,1,0,0.00453
19930121,4,0,0,0,1,0.00539
19930122,5,0,0,0,0,0.00574
19930125,1,1,0,0,0,0.00869
19930126,2,0,1,0,0,0.00327
19930127,3,0,0,1,0,-0.00342
19930128,4,0,0,0,1,0.00104
19930129,5,0,0,0,0,0.00493
19930201,1,1,0,0,0,0.0041
19930202,2,0,1,0,0,0.00443
19930203,3,0,0,1,0,0.00642
19930204,4,0,0,0,1,0.00522
19930205,5,0,0,0,0,-7.00E-04
19930208,1,1,0,0,0,0.00075
19930209,2,0,1,0,0,-0.00376
19930210,3,0,0,1,0,0.00317
19930211,4,0,0,0,1,0.00503
19930212,5,0,0,0,0,-0.00244
19930216,2,0,1,0,0,-0.02262
19930217,3,0,0,1,0,-0.0069
19930218,4,0,0,0,1,0.0029
19930219,5,0,0,0,0,0.00419
19930222,1,1,0,0,0,-0.00694
19930223,2,0,1,0,0,-0.00183
19930224,3,0,0,1,0,0.00785
19930225,4,0,0,0,1,0.00489
19930226,5,0,0,0,0,0.00712
19930301,1,1,0,0,0,0.00091
19930302,2,0,1,0,0,0.00442
19930303,3,0,0,1,0,0.00602
19930304,4,0,0,0,1,0.00119
19930305,5,0,0,0,0,0.00389
19930308,1,1,0,0,0,0.00602
19930309,2,0,1,0,0,0.00196
19930310,3,0,0,1,0,0.00475
19930311,4,0,0,0,1,0.0038
19930312,5,0,0,0,0,-0.00238
19930315,1,1,0,0,0,0.00437
19930316,2,0,1,0,0,0.00142
19930317,3,0,0,1,0,-0.00149
19930318,4,0,0,0,1,0.00367
19930319,5,0,0,0,0,-0.001
19930322,1,1,0,0,0,-0.00548
19930323,2,0,1,0,0,0.00037
19930324,3,0,0,1,0,-5.00E-04
19930325,4,0,0,0,1,0.00493
19930326,5,0,0,0,0,0.00255
19930329,1,1,0,0,0,0.00296
19930330,2,0,1,0,0,0.00137
19930331,3,0,0,1,0,0.00763
19930401,4,0,0,0,1,0.00026
19930402,5,0,0,0,0,-0.00878
19930405,1,1,0,0,0,-0.00196
19930406,2,0,1,0,0,-0.0051
19930407,3,0,0,1,0,0.00145
19930408,4,0,0,0,1,0.00041
19930412,1,1,0,0,0,0.00244
19930413,2,0,1,0,0,0.00478
19930414,3,0,0,1,0,0.00227
19930415,4,0,0,0,1,0.00106
19930416,5,0,0,0,0,0.0015
19930419,1,1,0,0,0,-0.00226
19930420,2,0,1,0,0,-0.00269
19930421,3,0,0,1,0,0.00333
19930422,4,0,0,0,1,0.0029
19930423,5,0,0,0,0,0.00039
19930426,1,1,0,0,0,-0.00915
19930427,2,0,1,0,0,0.00227
19930428,3,0,0,1,0,0.00373
19930429,4,0,0,0,1,0.00312
19930430,5,0,0,0,0,0.00729
19930503,1,1,0,0,0,0.00231
19930504,2,0,1,0,0,0.00782
19930505,3,0,0,1,0,0.00616
19930506,4,0,0,0,1,0.00244
19930507,5,0,0,0,0,0.00232
19930510,1,1,0,0,0,0.00279
19930511,2,0,1,0,0,0.00236
19930512,3,0,0,1,0,0.0021
19930513,4,0,0,0,1,-0.0015
19930514,5,0,0,0,0,0.00227
19930517,1,1,0,0,0,2.00E-05
19930518,2,0,1,0,0,-1.00E-04
19930519,3,0,0,1,0,0.00526
19930520,4,0,0,0,1,0.00443
19930521,5,0,0,0,0,0.00219
19930524,1,1,0,0,0,0.00169
19930525,2,0,1,0,0,0.00211
19930526,3,0,0,1,0,0.00506
19930527,4,0,0,0,1,0.00426
19930528,5,0,0,0,0,0.00146
19930601,2,0,1,0,0,0.00224
19930602,3,0,0,1,0,0.00429
19930603,4,0,0,0,1,0.00254
19930604,5,0,0,0,0,0.00115
19930607,1,1,0,0,0,-0.00275
19930608,2,0,1,0,0,-0.00431
19930609,3,0,0,1,0,0.00259
19930610,4,0,0,0,1,-6.00E-04
19930611,5,0,0,0,0,0.00461
19930614,1,1,0,0,0,-0.00027
19930615,2,0,1,0,0,0.00235
19930616,3,0,0,1,0,0.00065
19930617,4,0,0,0,1,0.00226
19930618,5,0,0,0,0,-0.00082
19930621,1,1,0,0,0,-0.00184
19930622,2,0,1,0,0,-0.00147
19930623,3,0,0,1,0,-0.00065
19930624,4,0,0,0,1,0.0036
19930625,5,0,0,0,0,0.00582
19930628,1,1,0,0,0,0.00463
19930629,2,0,1,0,0,0.00057
19930630,3,0,0,1,0,0.0059
19930701,4,0,0,0,1,0.00341
19930702,5,0,0,0,0,0.0023
19930706,2,0,1,0,0,-0.00094
19930707,3,0,0,1,0,-0.00036
19930708,4,0,0,0,1,0.00438
19930709,5,0,0,0,0,0.00401
19930712,1,1,0,0,0,0.00241
19930713,2,0,1,0,0,0.00223
19930714,3,0,0,1,0,0.0045
19930715,4,0,0,0,1,0.00153
19930716,5,0,0,0,0,-0.002
19930719,1,1,0,0,0,-0.0025
19930720,2,0,1,0,0,0.00074
19930721,3,0,0,1,0,-9.00E-04
19930722,4,0,0,0,1,-0.00152
19930723,5,0,0,0,0,0.00274
19930726,1,1,0,0,0,0.00278
19930727,2,0,1,0,0,-0.00071
19930728,3,0,0,1,0,0.00169
19930729,4,0,0,0,1,0.00464
19930730,5,0,0,0,0,0.00347
19930802,1,1,0,0,0,0.00304
19930803,2,0,1,0,0,0.0017
19930804,3,0,0,1,0,0.00164
19930805,4,0,0,0,1,-0.00044
19930806,5,0,0,0,0,0.00298
19930809,1,1,0,0,0,0.00235
19930810,2,0,1,0,0,0.00086
19930811,3,0,0,1,0,0.00177
19930812,4,0,0,0,1,0.00029
19930813,5,0,0,0,0,0.00244
19930816,1,1,0,0,0,0.00321
19930817,2,0,1,0,0,0.00251
19930818,3,0,0,1,0,0.00492
19930819,4,0,0,0,1,0.00285
19930820,5,0,0,0,0,0.00367
19930823,1,1,0,0,0,4.00E-05
19930824,2,0,1,0,0,0.00625
19930825,3,0,0,1,0,0.00274
19930826,4,0,0,0,1,0.00074
19930827,5,0,0,0,0,0.00338
19930830,1,1,0,0,0,0.00269
19930831,2,0,1,0,0,0.00677
19930901,3,0,0,1,0,0.00363
19930902,4,0,0,0,1,0.00266
19930903,5,0,0,0,0,0.00453
19930907,2,0,1,0,0,-0.00644
19930908,3,0,0,1,0,-0.00773
19930909,4,0,0,0,1,0.00516
19930910,5,0,0,0,0,0.00772
19930913,1,1,0,0,0,-0.00092
19930914,2,0,1,0,0,-0.00495
19930915,3,0,0,1,0,0.00494
19930916,4,0,0,0,1,0.00184
19930917,5,0,0,0,0,0.0029
19930920,1,1,0,0,0,-0.00078
19930921,2,0,1,0,0,-0.00862
19930922,3,0,0,1,0,0.00918
19930923,4,0,0,0,1,0.00468
19930924,5,0,0,0,0,0.00527
19930927,1,1,0,0,0,0.00423
19930928,2,0,1,0,0,0.00293
19930929,3,0,0,1,0,0.00373
19930930,4,0,0,0,1,0.00816
19931001,5,0,0,0,0,0.00234
19931004,1,1,0,0,0,0.00216
19931005,2,0,1,0,0,0.00079
19931006,3,0,0,1,0,0.00548
19931007,4,0,0,0,1,0.00167
19931008,5,0,0,0,0,0.00298
19931011,1,1,0,0,0,0.00406
19931012,2,0,1,0,0,0.00418
19931013,3,0,0,1,0,0.00528
19931014,4,0,0,0,1,0.00557
19931015,5,0,0,0,0,0.00781
19931018,1,1,0,0,0,-0.00026
19931019,2,0,1,0,0,-0.00631
19931020,3,0,0,1,0,-0.00045
19931021,4,0,0,0,1,0.00157
19931022,5,0,0,0,0,0.00306
19931025,1,1,0,0,0,-7.00E-05
19931026,2,0,1,0,0,-0.00041
19931027,3,0,0,1,0,0.00348
19931028,4,0,0,0,1,0.00485
19931029,5,0,0,0,0,0.00911
19931101,1,1,0,0,0,0.00079
19931102,2,0,1,0,0,0.00224
19931103,3,0,0,1,0,-0.00607
